roi_name,roi_colour,  no_roi_pixels,  roi_size[um^2],Dead_Time-mean[%], Dead_Time-median,  Dead_Time-max,  Dead_Time-min,  Dead_Time-total,  Dead_Time-total_content,  Dead_Time-stddev, Dead_Time-stddev_radius2,  abs_ic-mean[], abs_ic-median,  abs_ic-max,  abs_ic-min,  abs_ic-total,  abs_ic-total_content,  abs_ic-stddev, abs_ic-stddev_radius2,  P-mean[ug/cm2], P-median,  P-max,  P-min,  P-total,  P-total_content,  P-stddev, P-stddev_radius2,  S-mean[ug/cm2], S-median,  S-max,  S-min,  S-total,  S-total_content,  S-stddev, S-stddev_radius2,  Cl-mean[ug/cm2], Cl-median,  Cl-max,  Cl-min,  Cl-total,  Cl-total_content,  Cl-stddev, Cl-stddev_radius2,K-mean[ug/cm2], K-median,  K-max,  K-min,  K-total,  K-total_content,  K-stddev, K-stddev_radius2,  Ca-mean[ug/cm2], Ca-median,  Ca-max,  Ca-min,  Ca-total,  Ca-total_content,  Ca-stddev, Ca-stddev_radius2,  Mn-mean[ug/cm2], Mn-median,  Mn-max,  Mn-min,  Mn-total,  Mn-total_content,  Mn-stddev, Mn-stddev_radius2,  Fe-mean[ug/cm2], Fe-median,  Fe-max,  Fe-min,  Fe-total,  Fe-total_content,  Fe-stddev, Fe-stddev_radius2,Cu-mean[ug/cm2], Cu-median,  Cu-max,  Cu-min,  Cu-total,  Cu-total_content,  Cu-stddev, Cu-stddev_radius2,  Zn-mean[ug/cm2], Zn-median,  Zn-max,  Zn-min,  Zn-total,  Zn-total_content,  Zn-stddev, Zn-stddev_radius2,Se-mean[ug/cm2], Se-median,  Se-max,  Se-min,  Se-total,  Se-total_content,  Se-stddev, Se-stddev_radius2,  Br-mean[ug/cm2], Br-median,  Br-max,  Br-min,  Br-total,  Br-total_content,  Br-stddev, Br-stddev_radius2,Pb_L-mean[ug/cm2], Pb_L-median,  Pb_L-max,  Pb_L-min,  Pb_L-total,  Pb_L-total_content,  Pb_L-stddev, Pb_L-stddev_radius2,,
 rois\0008-4.roi.h503, (turquois),1345,33624.9,16.760936,16.465187,51.282658,-65.629066,22543.471,5635851.8,6.3941224,3.8122771,0.70485366,0.70430106,0.73962259,0.67537606,948.02948,237006.49,0.009050657,0.007404248,19.38625,17.692963,62.221893,0.005837309,26074.494,6518611.3,11.469214,5.6298041,20.333951,18.06303,61.34499,0.014338208,27349.139,6837275.1,11.4698,5.2431265,3.5863407,3.4092264,11.543722,0.011657022,4823.6289,1205904.2,1.7276166,1.2582368,72.116472,73.417526,132.18245,0.41471168,96996.625,24249107,22.716281,9.4576299,7.0980828,6.8249774,17.142393,0.00050589,9546.9209,2386724.8,2.5216443,1.8354312,0.22401024,0.21598071,0.76436245,1.69E-05,301.29355,75323.268,0.11158355,0.099351294,1.703072,0.46588212,40.963715,0.006650174,2290.6316,572656.63,3.6484235,1.4164193,0.15352135,0.14974397,0.37395611,0.001850165,206.48627,51621.436,0.065306995,0.057591362,0.67974361,0.63331199,5.46385,0.001318958,914.25507,228563.26,0.47688633,0.26981363,0.011558292,0.008358255,0.072838537,3.10E-20,15.545896,3886.4667,0.011322974,0.010515229,0.18552397,0.18655749,0.41845608,0.00241465,249.52979,62382.289,0.074182381,0.054300742,0.92762187,0.081323162,35.691551,3.84E-23,1247.6528,311912.13,2.9038191,1.309821,,
 rois\0009-2.roi.h500, (red),787,787.004,3.6565311,1.6702354,23.445965,-4.4527292,2877.6885,28777.041,3.8863084,3.6795748,0.72457066,0.72458273,0.7620104,0.69718874,570.23724,5702.399,0.00810628,0.007905535,0.24251703,0.077530622,2.7989566,9.40E-08,190.86087,1908.6184,0.37712812,0.32894144,0.053028679,0.015281464,0.80282593,0.000637631,41.733551,417.33774,0.12626548,0.089910521,0.19081842,0.028991198,1.3839926,0.001462439,150.17415,1501.7483,0.25034297,0.23682523,0.019169984,0.003524237,0.45194501,4.31E-05,15.086779,150.86851,0.051568744,0.033199698,0.012318333,0.002724629,0.23607123,0.000231684,9.6945305,96.945756,0.031194277,0.022138536,0.014530195,0.003083561,0.15183055,9.29E-08,11.435264,114.3532,0.021284969,0.019387394,0.05760215,0.051216565,0.20855279,0.000112651,45.332924,453.33114,0.041081695,0.039647471,0.047895304,0.044429731,0.16432573,0.00018657,37.693607,376.93788,0.029410923,0.027967092,0.013722262,0.011129046,0.066490047,8.83E-09,10.799417,107.99473,0.013926915,0.013200163,0.00499975,0.002550638,0.034527738,9.70E-11,3.9348018,39.348227,0.005939605,0.005576368,0.004726606,0.002228494,0.031382419,2.41E-12,3.7198374,37.198569,0.005926734,0.005501195,0.023529297,0.018660977,0.15457444,7.08E-12,18.517559,185.17647,0.021992012,0.020231008,,
 rois\0009-2.roi.h501, (green),3977,3977.02,10.701621,10.927259,21.719116,2.1951556,42560.32,425605.51,3.2820529,1.964858,0.70921272,0.70900691,0.74010456,0.68204284,2820.54,28205.525,0.008114531,0.007440603,30.835041,31.395903,67.276047,2.1615798,122630.93,1226315.4,11.852979,5.9681983,21.017119,21.187244,50.004772,2.6949198,83584.992,835854.82,7.2947037,3.9271754,2.0323491,1.9405235,7.0056624,4.89E-05,8082.6538,80826.913,1.0732071,0.88419231,73.078886,76.752502,128.74084,16.32608,290634.53,2906361.2,23.905691,5.8682681,4.394949,4.3004012,13.282624,9.18E-07,17478.697,174787.96,2.0105153,1.2313026,0.1324176,0.12152425,0.55676341,9.86E-05,526.62506,5266.2732,0.081471118,0.071556332,0.32439303,0.28933123,3.1188407,0.00404548,1290.109,12901.173,0.20589429,0.1310029,0.22272904,0.2149573,0.55771601,0.014543473,885.79333,8857.9764,0.087550223,0.067109242,0.52496107,0.51612175,2.5222993,0.075776972,2087.771,20877.802,0.20007865,0.12161048,0.009601448,0.00695654,0.077544384,5.21E-26,38.184929,381.85141,0.009465746,0.008949382,0.19973091,0.19434148,0.49971518,0.01922565,794.32916,7943.3364,0.070882841,0.056098445,0.037155122,0.030017503,0.26102087,1.33E-41,147.76553,1477.6663,0.035176406,0.033300789,,
 rois\0010-4.roi.h500, (red),266,266.001,3.582319,2.0067632,14.298349,1.3281941,952.89661,9529.0111,2.8923988,2.735745,0.72439374,0.72431636,0.74574959,0.70849746,192.68874,1926.896,0.007152071,0.007067139,0.32120021,0.13149919,2.04549,1.76E-06,85.439255,854.39637,0.42126046,0.37887397,0.11961585,0.020210033,1.4448292,0.001747691,31.817823,318.17958,0.24000977,0.20353887,0.29690331,0.16982079,1.7500892,0.001544832,78.97628,789.76634,0.34301934,0.30813686,0.12777183,0.009517843,1.9193881,2.85E-05,33.987301,339.87459,0.22777316,0.14269398,0.026681783,0.003001785,0.32463396,4.95E-05,7.0973549,70.97386,0.055022776,0.041083026,0.013370633,0.003026221,0.080194712,2.09E-06,3.5565882,35.566042,0.018427102,0.017414753,0.065867862,0.059830602,0.77621657,0.00018585,17.520845,175.2093,0.061269908,0.04355606,0.046476208,0.044052988,0.1538156,0.000123387,12.362676,123.62727,0.029653089,0.028403188,0.014087644,0.011150083,0.057493437,9.83E-06,3.7473147,37.4733,0.01351537,0.013127374,0.005266332,0.002583353,0.034070898,4.03E-08,1.4008447,14.008505,0.006214934,0.005777756,0.00459864,0.002356801,0.033357967,3.50E-14,1.2232381,12.232436,0.005662075,0.005286771,0.025213006,0.020173887,0.12907319,4.48E-07,6.7066607,67.066895,0.02197704,0.019571462,,
 rois\0010-4.roi.h501, (green),2701,2701.01,8.5525438,8.4041233,22.341728,1.9038737,23100.377,231005.23,2.5611809,2.0299699,0.71147807,0.71147799,0.74141878,0.62831861,1921.7001,19217.108,0.008783773,0.007590798,7.1067025,6.5399857,30.146139,0.035841003,19195.188,191952.88,3.5940462,2.6775313,7.4090006,7.0919032,21.694162,0.62903595,20011.701,200117.99,2.8531434,2.075691,0.97125242,0.8886407,6.4876614,1.10E-05,2623.3542,26233.644,0.60895846,0.56972807,29.423457,29.487476,85.017448,10.291495,79472.758,794731.1,7.0754423,3.3090301,7.5979869,7.5011015,22.099007,2.9031031,20522.168,205222.53,2.1047385,1.1710499,0.22767342,0.21434368,0.74973339,0.00081966,614.94641,6149.4863,0.11521989,0.093000534,0.51690327,0.44690946,6.7369099,0.012063889,1396.1555,13961.619,0.32687975,0.15210232,0.11641473,0.11183248,0.33954224,0.000829126,314.43573,3144.3757,0.052109753,0.045899826,0.82217429,0.55904239,8.5922928,0.057368472,2220.6912,22207.026,0.91734282,0.42266833,0.008791424,0.005969256,0.05980286,9.96E-16,23.745626,237.45741,0.009124372,0.008590963,0.050376129,0.046411846,0.19058032,1.06E-07,136.0659,1360.6653,0.029270747,0.02398078,0.033982147,0.024261843,1.5204983,4.67E-21,91.785629,917.86186,0.04607436,0.034015993,,
 rois\0010-4.roi.h502, (blue),592,592.003,8.6912267,7.9206648,51.937275,2.7587533,5145.207,51452.29,3.8755858,2.6002286,0.71408358,0.71362585,0.74802583,0.69696969,422.7374,4227.3935,0.007208787,0.006938308,6.3561416,5.9633379,19.918324,0.069617972,3762.8357,37628.525,3.1134367,2.6187116,8.786394,8.0467901,86.19516,1.6397547,5201.5435,52015.683,5.3124257,3.1364858,1.2088339,1.0668261,7.7640228,9.90E-07,715.62946,7156.3282,0.8290985,0.70951768,31.847733,31.120058,54.708393,16.872135,18853.855,188539.42,5.9512796,3.6082898,8.5543997,8.5317802,13.329141,2.6670632,5064.2051,50642.271,1.5803651,1.271502,0.2291711,0.22083832,0.58567023,0.003994051,135.66925,1356.6989,0.1029513,0.095274096,2.0124008,1.4357748,19.729862,0.25703484,1191.3411,11913.466,2.0999451,0.8481085,0.096546556,0.092648484,0.22832178,4.78E-05,57.155586,571.55815,0.044152885,0.041441329,0.25056814,0.24778527,0.51103461,0.0330249,148.33633,1483.3699,0.08201266,0.069218201,0.008677822,0.005728349,0.14569023,3.10E-21,5.1372714,51.372933,0.01046082,0.008627958,0.047683388,0.046199489,0.17499703,6.34E-07,28.228563,282.28691,0.028461466,0.025047892,0.89552618,0.092696197,65.426605,1.37E-15,530.15179,5301.5385,4.1699128,1.3409597,,
 rois\0010-4.roi.h503, (turquois),6789,6789.03,8.0346198,7.8072309,51.937275,0.7948935,54547.059,545472.77,2.7518112,2.1045544,0.71206,0.71205008,0.74802583,0.62831861,4834.1836,48341.969,0.00822443,0.007373763,5.7295343,5.1458368,30.146139,0.001994725,38897.773,388979.82,3.23636,2.3637662,7.4822436,7.0938663,86.19516,0.48778087,50796.895,507971.78,3.2843446,2.2485121,1.0026137,0.91763556,7.7640228,7.78E-07,6806.7441,68067.748,0.64219945,0.59365382,30.337207,30.26219,85.017448,7.9727049,205959.09,2059602.2,6.3152078,3.3821549,7.469931,7.4080782,22.099007,1.6912081,50713.328,507135.88,1.8798181,1.1810476,0.21715031,0.20645405,0.74973339,8.99E-06,1474.2301,14742.4,0.11057717,0.091127675,0.84239182,0.53903741,20.917776,0.001692187,5718.998,57190.236,1.276786,0.37276923,0.11293769,0.10794034,0.37064585,4.78E-05,766.73584,7667.374,0.051645344,0.044945139,0.54260389,0.3385289,8.5922928,0.006207512,3683.7363,36837.542,0.68708245,0.24744165,0.008648492,0.005830261,0.14569023,3.10E-21,58.714535,587.14876,0.009123574,0.008492289,0.055216488,0.051687647,0.20216128,2.84E-10,374.86417,3748.6641,0.03056726,0.02584091,0.19465128,0.037792191,65.426605,4.67E-21,1321.485,13214.934,1.5793166,0.27761136,,
 rois\0011-4.roi.h500, (red),167,167.001,1.9031298,0.2048552,15.710258,0.041568279,317.82263,3178.2375,3.207886,2.9342028,0.72604147,0.72523963,0.74676806,0.70162606,121.24892,1212.4933,0.007637321,0.007520346,0.31708911,0.11521538,1.755798,4.05E-05,52.953876,529.54061,0.42508358,0.3882851,0.13862174,0.021761693,2.5639038,0.001484438,23.14983,231.49909,0.28647303,0.20869831,0.2189883,0.03116806,1.3213755,0.001364427,36.571045,365.7117,0.29816002,0.27484433,0.29953831,0.20648187,1.6234028,2.35E-05,50.022892,500.23066,0.30242889,0.19343694,0.084198062,0.019744279,1.0794994,4.29E-06,14.061075,140.61124,0.13677905,0.086402717,0.015877026,0.004666094,0.11605213,1.57E-07,2.651463,26.514724,0.021093784,0.018156608,0.19656896,0.12519687,5.5396881,0.004252335,32.827015,328.27127,0.51367881,0.13691782,0.048223113,0.042765122,0.14884743,6.08E-05,8.0532637,80.532871,0.029103605,0.028546371,0.015962098,0.014306136,0.057283137,3.64E-06,2.6656709,26.656794,0.014210836,0.013684419,0.00520811,0.002774113,0.02774832,9.45E-09,0.86975425,8.6975733,0.006337001,0.005592986,0.005413792,0.002507493,0.035103206,2.24E-09,0.90410334,9.0410631,0.006333647,0.005703564,0.087965002,0.046948083,2.8776736,2.72E-07,14.690152,146.90205,0.23159044,0.073704575,,
 rois\0011-4.roi.h501, (green),1439,1439.01,11.200175,11.097497,22.551214,3.7082255,16117.055,161171.08,2.904397,1.9705046,0.71622276,0.71625763,0.74549556,0.69267899,1030.6443,10306.481,0.008181546,0.007497943,21.353286,20.965286,51.051304,2.3765666,30727.361,307274.85,8.5379225,5.1347148,32.685927,32.041687,89.98819,6.7399206,47035.059,470352.12,12.84778,5.2725184,2.754831,2.6393418,7.4422002,0.003787759,3964.2053,39642.156,1.2801001,1.0509335,67.799307,69.349083,117.19554,25.28894,97563.164,975635.42,19.01184,5.910224,8.486029,8.4300823,19.365498,2.1130433,12211.401,122114.38,2.6985971,1.4612441,0.21832511,0.20816733,0.65581995,0.001698737,314.1698,3141.7092,0.10909137,0.094093752,0.32303278,0.28532082,1.5845711,0.000605375,464.84457,4648.4578,0.19871266,0.11377688,0.13684804,0.12876588,0.46114573,0.00067886,196.92442,1969.2501,0.062946729,0.05430559,0.22528173,0.21448827,2.5809228,0.02541361,324.18066,3241.8154,0.12334205,0.07382816,0.008775779,0.005961737,0.070299044,3.53E-22,12.62836,126.28389,0.009145541,0.008484182,0.13313541,0.12788309,0.39700583,0.010969779,191.58197,1915.8252,0.060312305,0.041369048,0.039179506,0.030662803,0.99186343,2.11E-25,56.379299,563.79506,0.044558986,0.036039173,,
 rois\0011-4.roi.h502, (blue),3186,3186.01,17.295361,14.630342,91.415314,1.514262,55103.012,551032.05,9.8354854,4.9254679,0.71260341,0.7124902,0.74234504,0.61554193,2270.3513,22703.621,0.008526326,0.007635828,14.719823,11.475133,52.936695,0.013372744,46897.367,468975.13,10.593702,4.1592686,22.966197,19.132557,117.80379,0.10449729,73170.367,731705.51,15.269177,5.1795699,2.6612724,2.3810623,14.865279,0.000233426,8478.8057,84788.423,1.6688136,1.145584,57.531019,56.6143,189.8322,7.8482542,183294.05,1832944.4,21.923784,5.3242215,7.9641897,7.5709205,22.066933,1.2185799,25373.895,253739.94,3.1786034,1.5423794,0.24702431,0.23208086,1.3636432,1.30E-05,787.0191,7870.2211,0.13145782,0.11187835,5.6437167,1.8564804,60.056961,0.10577974,17980.871,179809.42,7.8171339,2.681604,0.16347152,0.15572932,0.73227149,0.002063142,520.81982,5208.2203,0.074131524,0.061695936,0.45648533,0.3410818,9.0429392,0.005515103,1454.3615,14543.672,0.6788108,0.20221454,0.015380289,0.009063293,0.50809264,1.64E-24,49.001591,490.01764,0.025825669,0.01526323,0.15784361,0.15584068,0.60344166,0.00161186,502.88943,5028.9145,0.066575154,0.049182109,4.4606731,0.8165946,138.58958,2.79E-08,14211.696,142117.53,11.467893,4.442075,,
 rois\0011-4.roi.h503, (turquois),8020,8020.03,13.760478,12.35115,91.415314,0.67612529,110359.24,1103594,7.3792717,3.2521748,0.71432732,0.71417135,0.74549556,0.61554193,5728.9014,57289.243,0.008675508,0.007625937,16.152539,13.948662,71.936539,0.015049979,129543.34,1295438,9.7636022,4.3979433,24.072831,20.258219,117.80379,0.46277934,193063.91,1930647.5,13.962976,4.7890658,2.54752,2.3434181,14.865279,0.000233426,20431.09,204311.79,1.4123947,1.0456825,58.866598,57.281925,189.8322,7.1079292,472109.94,4721116.9,20.159223,5.4722503,7.8696912,7.5864077,22.066933,1.2311307,63114.754,631151.35,2.7841136,1.5082253,0.2309424,0.21649487,1.3636432,1.30E-05,1852.1578,18521.643,0.12114979,0.10233274,2.6269558,0.57469666,60.056961,7.78E-07,21068.209,210682.56,5.5916508,1.2224459,0.14579821,0.13826141,0.73227149,3.29E-05,1169.3015,11693.055,0.067774539,0.055755598,0.40195761,0.26885328,12.603745,0.0011694,3223.6968,32237.109,0.70252272,0.18742436,0.011739907,0.007616272,0.50809264,1.64E-24,94.153976,941.54369,0.018014013,0.011347429,0.14714945,0.14243264,0.60344166,0.00161186,1180.1394,11801.425,0.065623914,0.045554128,1.8732178,0.11220872,138.58958,5.84E-30,15023.184,150232.57,7.542075,1.8860185,,
 rois\0012-1.roi.h500, (red),3431,308.789,12.596888,12.522453,20.857096,4.1576805,43219.938,38897.859,2.1470293,1.8704709,0.72562343,0.72550488,0.75659579,0.69465023,2489.6116,2240.6484,0.007885643,0.007562212,38.596424,37.993797,73.356209,17.657679,132424.23,119181.68,7.7972816,6.4075883,24.310738,23.928169,45.194618,9.2280302,83410.148,75068.99,5.1385825,4.0346553,2.460693,2.3830142,8.338273,0.050894421,8442.6211,7598.3599,1.0140533,0.96750614,96.341169,96.487396,133.44202,64.520645,330547.19,297491.35,11.742154,6.0390338,4.6448671,4.4996881,11.826492,0.27108228,15936.526,14342.859,1.5056486,1.1545696,0.15806293,0.15006921,0.52477014,7.03E-21,542.3139,488.08161,0.081778211,0.078074553,0.37639333,0.36314046,1.1329906,0.039778471,1291.4045,1162.2628,0.13898205,0.11834959,0.27158848,0.26406756,0.61352867,0.04255094,931.81964,838.6365,0.081396848,0.075322891,0.66771274,0.65454519,1.6849605,0.2397888,2290.9226,2061.8264,0.15981288,0.12359753,0.010020485,0.007434927,0.062890455,5.14E-30,34.380272,30.942198,0.009919691,0.009385126,0.1984228,0.19579497,0.41834986,0.043774121,680.78864,612.70864,0.056404392,0.050748764,0.03614194,0.027264938,0.27082175,7.39E-32,124.00303,111.60249,0.036590634,0.034849138,,
 rois\0013-4.roi.h500, (red),53,4.76986,12.738519,12.484056,26.945019,2.3583055,675.14148,607.6101,4.9715786,3.977611,0.72888485,0.72853827,0.75356579,0.71127331,38.630898,34.76682,0.00775108,0.007384373,4.5911745,4.3580461,14.149023,0.92200053,243.33226,218.99281,2.2192985,1.9950278,7.1258228,5.9515333,18.613707,0.711963,377.66861,339.8921,3.8501454,2.7949247,1.1962611,1.0704492,4.1837749,0.049740691,63.40184,57.060032,0.84513196,0.73484661,23.851386,24.115202,28.438736,17.889942,1264.1234,1137.6788,2.5897326,2.4298979,7.3457818,7.2237477,9.5864687,4.2218838,389.32639,350.38384,1.1166795,1.0220626,0.25980221,0.24951193,0.6746912,0.053586531,13.76952,12.392214,0.12394073,0.12007826,8.0202019,7.713089,12.498644,3.1855145,425.07077,382.55277,2.1043489,1.6893174,0.1489562,0.15192574,0.29854602,0.059922688,7.8946791,7.105009,0.04663592,0.044291311,0.44123814,0.44717169,0.60882998,0.21148354,23.385626,21.046462,0.083582604,0.082359868,0.011122093,0.009101528,0.03934006,2.70E-07,0.58947092,0.53050876,0.010150217,0.009014608,0.056998805,0.052370932,0.13061179,0.006166952,3.020937,2.7187658,0.027210918,0.02497279,4.6980031,2.0109804,26.278049,0.49479395,248.99419,224.08839,5.8149271,3.555304,,
 rois\0013-4.roi.h501, (green),98,8.81975,9.0814146,8.9233761,15.518785,5.2212834,889.97845,800.95805,2.2904924,2.0042282,0.7299018,0.73043483,0.74430376,0.71741033,71.530365,64.375513,0.00525304,0.005122325,4.4859278,4.1345692,11.824129,0.10290027,439.62088,395.64761,2.2652003,2.0262981,4.9961359,4.9921865,9.6896267,1.218316,489.62122,440.64668,1.6113261,1.5244976,1.0365531,0.98156899,2.919661,0.026380775,101.58221,91.421388,0.67243908,0.64604208,24.254317,24.274181,30.106493,18.423267,2376.9233,2139.1701,2.5404473,2.3858496,6.8699279,7.030654,8.9878531,3.972518,673.25287,605.91045,1.0344536,0.9111701,0.23631112,0.22697979,0.47912183,0.040168479,23.158487,20.84205,0.091558414,0.086544935,5.0734456,5.0336771,10.777909,0.65894377,497.19763,447.46521,2.4639047,1.6106653,0.13451015,0.13010998,0.26593584,0.011470052,13.182,11.863459,0.052436061,0.050017773,0.37023631,0.36486521,0.63325012,0.21845873,36.283157,32.653916,0.076157281,0.073131368,0.007791926,0.00516107,0.053841893,1.34E-09,0.76360863,0.68722838,0.009899211,0.008522813,0.049942398,0.045650683,0.11243422,0.006456094,4.8943553,4.4047945,0.025477879,0.024362702,0.50794684,0.49833587,1.259212,1.18E-08,49.77879,44.799641,0.30629789,0.22492938,,
 rois\0013-4.roi.h502, (blue),1038,93.4174,8.3594984,8.2795734,17.30035,2.7993977,8677.1543,7809.222,1.9749178,1.8974366,0.72702611,0.72733766,0.75232637,0.63254112,754.65363,679.16853,0.008641308,0.007997583,5.0690794,4.8488359,13.979035,0.031157663,5261.7046,4735.3997,2.3036431,2.118422,8.3345293,7.8885994,21.983744,1.5050595,8651.2432,7785.8965,2.8213302,2.2705992,1.1305483,1.0651351,3.6015613,4.48E-06,1173.509,1056.1283,0.65971851,0.63091502,35.847486,35.324436,80.073792,20.550749,37209.707,33487.772,5.2080703,3.4251293,8.6980074,8.6201468,22.980307,4.3569727,9028.5293,8125.4481,1.4350875,1.2703541,0.26123477,0.2532137,0.66476738,0.00577585,271.16156,244.0386,0.1081889,0.10312279,0.49301298,0.48473692,1.0547023,0.034462579,511.74738,460.55966,0.14310277,0.13115241,0.13775778,0.13411832,0.34573269,0.010260207,142.99252,128.68967,0.053332083,0.051084291,0.42317715,0.41774842,0.92583627,0.17077594,439.25775,395.32088,0.10236339,0.087883792,0.009139907,0.005898013,0.069840997,2.40E-16,9.4872189,8.5382593,0.009854677,0.009360104,0.063885703,0.061247151,0.17586456,0.000371185,66.313354,59.680332,0.028052185,0.026790591,0.040803769,0.030909171,0.22926593,6.45E-33,42.354275,38.1178,0.039916465,0.03783736,,
 rois\0013-4.roi.h503, (turquois),2636,237.233,7.8927523,7.7745199,26.945019,-209.50322,20805.301,18724.235,4.8534275,2.2381765,0.72840311,0.7284925,0.75803983,0.63254112,1920.0699,1728.0146,0.008094943,0.007631599,4.3563938,4.093627,15.827071,1.53E-05,11483.456,10334.816,2.2740155,2.0068198,6.513263,6.1368546,21.983744,0.53112525,17168.945,15451.627,2.8585162,1.9671373,1.0370002,0.95011795,4.1837749,4.48E-06,2733.5315,2460.1097,0.64190492,0.60938648,30.630381,30.218288,80.073792,15.229544,80741.719,72665.456,6.5776966,2.9915737,7.7251061,7.6137671,22.980307,3.2410297,20363.367,18326.522,1.5356383,1.147324,0.24563319,0.23866647,0.6746912,0.000280976,647.48932,582.72367,0.10414632,0.097981455,1.1012324,0.52537429,12.498644,0.034462579,2902.8494,2612.4898,1.7479531,0.38690646,0.1341556,0.13057496,0.34573269,0.006046733,353.63394,318.26171,0.052684366,0.05026953,0.40061552,0.39293301,0.92583627,0.12229459,1056.0225,950.39332,0.097368516,0.081622051,0.00887686,0.005941518,0.069840997,2.40E-16,23.39941,21.058866,0.009296391,0.008767858,0.05767473,0.054775096,0.17586456,3.96E-05,152.03044,136.82365,0.02811327,0.026512053,0.18918182,0.044208888,26.278049,6.45E-33,498.6835,448.80222,1.0598366,0.14616282,,
 rois\0014-4.roi.h500, (red),172,15.4798,12.439927,11.364049,29.153902,3.5161495,2139.667,1925.675,5.460807,3.1412925,0.73186748,0.73174733,0.75230199,0.7140221,125.88123,113.29158,0.007912397,0.007931879,6.5861506,6.1715908,15.619178,0.91568166,1132.8177,1019.5225,2.8186667,2.6294181,10.456279,10.076222,19.103426,3.144974,1798.4801,1618.6103,2.8725904,2.7259572,1.7216037,1.5743542,4.374332,0.029159501,296.11581,266.5007,0.93533375,0.8865144,41.677139,41.301571,53.577843,31.529205,7168.4688,6451.5351,3.8959768,3.300366,4.9456376,4.8522687,8.3376923,2.4787924,850.64948,765.57449,1.2016124,1.0373278,0.20189025,0.19338189,0.45292327,0.000348858,34.725128,31.252193,0.098935577,0.095111254,8.0178478,5.522069,31.964911,0.71809036,1379.0698,1241.1463,7.0975409,2.7391868,0.14657312,0.14012904,0.31838498,0.001349008,25.210571,22.689216,0.061485297,0.056857406,0.26731898,0.26282144,0.62539816,0.098115489,45.978874,41.380426,0.09368524,0.075769953,0.009506903,0.006789308,0.044047754,2.26E-13,1.6351868,1.471649,0.009642874,0.009418231,0.12576181,0.12387836,0.24114443,0.039184663,21.631027,19.467668,0.042638646,0.041098932,0.94386243,0.64512342,3.9064264,0.005450383,162.34435,146.10796,0.88810164,0.39777266,,
 rois\0014-4.roi.h501, (green),438,39.4195,8.0532818,7.9554915,14.472419,2.3126364,3527.3364,3174.5615,2.1358978,1.8990707,0.73443047,0.73456794,0.7569558,0.70840335,321.68051,289.50864,0.007872196,0.007446612,7.7602738,7.4383731,18.666321,0.55202526,3398.9983,3059.0592,3.3387043,2.7912698,11.665135,11.567121,21.626358,4.0644159,5109.3281,4598.3349,3.5196343,2.503743,1.7440061,1.6643097,4.4465809,0.001196933,763.87469,687.47805,0.87173868,0.80412171,44.046766,45.703659,66.190498,13.845542,19292.494,17363.004,10.523793,4.1728648,5.7557421,5.6812477,11.257362,1.7582259,2521.0154,2268.8833,1.7970624,1.1110773,0.18262163,0.17300349,0.55934185,0.001009214,79.988297,71.988489,0.098401452,0.082124237,0.48720186,0.47524798,1.096895,0.11586089,213.39429,192.05242,0.16327797,0.12686472,0.11562357,0.11054856,0.3065879,0.012046806,50.643105,45.578205,0.048542218,0.04604209,0.20440437,0.19785081,0.43236381,0.051737968,89.529144,80.575133,0.070045788,0.059195247,0.00758428,0.004964182,0.048638649,8.73E-15,3.3219144,2.9896833,0.008033724,0.007352845,0.11815718,0.1163834,0.33156329,0.011100088,51.75288,46.576942,0.043976352,0.038769745,0.087196794,0.078446187,0.37223792,5.58E-12,38.192196,34.372519,0.059904414,0.058180492,,
 rois\0014-4.roi.h502, (blue),664,59.7592,8.0082023,8.2489195,15.289444,-151.18532,5317.4482,4785.638,6.5100029,2.5421312,0.7316905,0.73168784,0.75294936,0.70754719,485.84256,437.25242,0.007804149,0.007667756,9.5124235,9.1254988,24.039772,0.41701117,6316.2456,5684.5487,3.9429589,2.988214,14.58896,14.179462,31.231651,4.0185728,9687.0742,8718.2462,4.5181563,3.0763631,1.9413874,1.853251,5.9444394,0.036961954,1289.0809,1160.1577,0.88063116,0.82307941,49.994849,49.592644,71.828529,32.824883,33196.582,29876.524,6.9355185,3.9807526,6.9395512,6.9382348,12.40338,1.6488341,4607.8604,4147.0206,1.8516176,1.215132,0.20912902,0.1983119,0.53126383,0.009064427,138.86172,124.97384,0.09568428,0.086923075,0.32930381,0.31964606,0.76024252,0.033534352,218.65778,196.78934,0.12676917,0.10723279,0.12023641,0.11445379,0.40822724,0.000667292,79.837006,71.852321,0.050629938,0.047500031,0.20270723,0.19096673,0.58999324,0.030320916,134.59761,121.13623,0.078381727,0.059993267,0.008428487,0.006199351,0.042060144,1.04E-14,5.5965166,5.0367968,0.00833246,0.007854821,0.12659262,0.12491469,0.28814667,0.025038723,84.057564,75.650746,0.042967152,0.038779795,0.038481424,0.033164885,0.1813679,2.55E-17,25.551655,22.996193,0.03475241,0.033088557,,
